Sec	mm	kN
21.56543	-0.1044458	-57.512585
21.665039	-0.18990144	-57.855919
21.764648	-0.1044458	-58.885918
21.864258	-0.1709113	-59.07666
21.963867	-0.1044458	-59.801472
22.063477	-0.16141623	-60.71703
22.163086	-0.11394087	-61.441841
22.262695	-0.18040636	-62.319248
22.362305	-0.1709113	-62.471844
22.461914	-0.24687186	-63.501842
22.561523	-0.22788173	-63.654434
22.661133	-0.18990144	-64.72258
22.760742	-0.18990144	-64.684433
22.860352	-0.28485215	-66.172211
22.959961	-0.23737679	-66.668137
23.05957	-0.24687186	-67.316658
23.15918	-0.23737679	-68.194061
23.258789	-0.30384231	-69.262215
23.358398	-0.27535707	-69.910728
23.458008	-0.28485215	-70.215912
23.557617	-0.33232751	-70.788139
23.657227	-0.26586202	-71.245911
23.756836	-0.30384231	-71.932579
23.856445	-0.37980285	-72.771843
23.956055	-0.28485215	-73.687393
24.055664	-0.3703078	-73.95443
24.155273	-0.38929793	-75.06073
24.254883	-0.41778314	-75.785545
24.354492	-0.37980285	-76.281471
24.454102	-0.44626835	-77.31147
24.553711	-0.42727822	-77.807396
24.65332	-0.41778314	-78.494057
24.75293	-0.42727822	-79.524063
24.852539	-0.37980285	-80.019989
24.952148	-0.38929793	-80.058136
25.051758	-0.4367733	-81.584061
25.151367	-0.4367733	-82.347023
25.250977	-0.47475356	-82.575912
25.350586	-0.52222896	-83.682205
25.450195	-0.54121906	-84.101837
25.549805	-0.49374372	-84.902946
25.649414	-0.51273388	-85.894798
25.749023	-0.56970429	-86.619614
25.848633	-0.49374372	-87.954796
25.948242	-0.58869445	-88.488869
26.047852	-0.59818947	-88.984795
26.147461	-0.62667471	-89.518875
26.24707	-0.56970429	-90.205536
26.34668	-0.63616979	-91.61702
26.446289	-0.60768455	-92.151093
26.545898	-0.67415005	-92.570724
26.645508	-0.58869445	-93.219238
26.745117	-0.62667471	-94.287392
26.844727	-0.61717963	-94.707016
26.944336	-0.64566487	-95.660721
27.043945	-0.71213037	-96.423683
27.143555	-0.63616979	-97.262947
27.243164	-0.66465497	-97.339241
27.342773	-0.67415005	-99.246643
27.442383	-0.68364513	-100.00961
27.541992	-0.71213037	-100.96331
27.641602	-0.70263529	-101.53554
27.741211	-0.77859586	-102.10776
27.84082	-0.67415005	-102.98516
27.94043	-0.71213037	-103.74812
28.040039	-0.77859586	-104.51109
28.139648	-0.75011063	-105.04517
28.239258	-0.75960571	-105.88442
28.338867	-0.80708104	-107.02887
28.438477	-0.78809094	-107.41035
28.538086	-0.78809094	-108.2496
28.637695	-0.8260712	-109.31776
28.737305	-0.85455644	-109.16516
28.836914	-0.81657612	-110.42405
28.936523	-0.88304162	-111.03442
29.036133	-0.80708104	-111.64479
29.135742	-0.86405146	-112.4459
29.235352	-0.86405146	-112.86553
29.334961	-0.91152686	-112.97997
29.43457	-0.87354654	-113.74294
29.53418	-0.90203178	-115.03998
29.633789	-0.94001204	-115.38331
29.733398	-0.97799236	-115.65034
29.833008	-0.91152686	-116.98553
29.932617	-0.94001204	-117.21442
30.032227	-0.94001204	-118.24442
30.131836	-0.98748744	-119.27442
30.231445	-0.98748744	-119.23627
30.331055	-0.97799236	-120.22812
30.430664	-0.97799236	-121.06738
30.530273	-0.97799236	-121.60146
30.629883	-1.0349628	-122.63145
30.729492	-1.0444578	-123.24182
30.829102	-1.0539529	-123.31812
30.928711	-1.0729431	-124.08109
31.02832	-1.0349628	-125.79775
31.12793	-1.1014283	-125.98849
31.227539	-1.1394086	-126.36997
31.327148	-1.0159726	-127.09479
31.426758	-1.1299134	-127.59071
31.526367	-1.1204184	-128.04849
31.625977	-1.1109233	-128.65886
31.725586	-1.1489036	-129.34552
31.825195	-1.1394086	-129.76515
31.924805	-1.1299134	-130.48997
32.024414	-1.1868839	-131.59627
32.124023	-1.1678938	-132.66441
32.223633	-1.1868839	-132.39738
32.323242	-1.2153691	-133.16034
32.422852	-1.1773888	-133.9996
32.522461	-1.2913297	-134.60997
32.62207	-1.2628444	-135.67812
32.72168	-1.2153691	-135.98331
32.821289	-1.2533494	-136.40294
32.920898	-1.2533494	-137.47108
33.020508	-1.2723396	-137.92886
33.120117	-1.3103198	-138.84441
33.219727	-1.2913297	-139.30219
33.319336	-1.2913297	-140.29404
33.418945	-1.3293099	-140.52293
33.518555	-1.3293099	-141.62923
33.618164	-1.2913297	-142.04886
33.717773	-1.2723396	-142.43034
33.817383	-1.3388051	-144.10886
33.916992	-1.3198149	-144.10886
34.016602	-1.3577952	-144.71922
34.116211	-1.3577952	-145.63478
34.21582	-1.4242607	-146.81737
34.31543	-1.3577952	-146.58849
34.415039	-1.4337558	-148.11441
34.514648	-1.3577952	-148.22885
34.614258	-1.4147656	-148.95367
34.713867	-1.4337558	-149.75478
34.813477	-1.4432508	-150.13626
34.913086	-1.4717361	-151.20441
35.012695	-1.4717361	-151.5096
35.112305	-1.5097163	-152.08182
35.211914	-1.4527459	-152.34885
35.311523	-1.5097163	-153.83662
35.411133	-1.5002213	-154.10367
35.510742	-1.5287064	-155.01923
35.610352	-1.4907262	-155.70589
35.709961	-1.5571917	-156.16367
35.80957	-1.5192114	-157.11737
35.90918	-1.5571917	-157.88033
36.008789	-1.5382016	-158.10922
36.108398	-1.5476966	-158.79588
36.208008	-1.5951719	-159.86403
36.307617	-1.5097163	-160.09293
36.407227	-1.6616374	-160.81773
36.506836	-1.6426473	-161.19922
36.606445	-1.6806276	-162.11478
36.706055	-1.6331522	-162.38181
36.805664	-1.6521424	-163.33551
36.905273	-1.6236572	-164.02219
37.004883	-1.6616374	-165.43367
37.104492	-1.6236572	-165.43367
37.204102	-1.7186079	-166.92145
37.303711	-1.6996177	-166.7307
37.40332	-1.7375981	-167.03589
37.50293	-1.7660832	-168.33292
37.602539	-1.7091128	-168.86699
37.702148	-1.7470931	-169.40108
37.801758	-1.6996177	-170.01144
37.901367	-1.7281029	-171.30847
38.000977	-1.7945684	-171.8044
38.100586	-1.7375981	-171.91885
38.200195	-1.6996177	-172.60551
38.299805	-1.8040636	-172.87254
38.399414	-1.8325487	-174.55107
38.499023	-1.7850734	-174.85625
38.598633	-1.8135586	-175.42848
38.698242	-1.8610339	-175.65736
38.797852	-1.8515389	-175.65736
38.897461	-1.8325487	-177.06885
38.99707	-1.8705291	-177.56477
39.09668	-1.8515389	-178.28958
39.196289	-1.8135586	-178.63292
39.295898	-1.9085093	-179.73921
39.395508	-1.9559847	-180.15884
39.495117	-1.9180044	-180.38774
39.594727	-1.9085093	-181.64662
39.694336	-1.8990142	-181.95181
39.793945	-1.9274994	-182.44774
39.893555	-1.9369946	-183.09625
39.993164	-1.9749748	-184.0881
40.092773	-1.9464896	-185.04181
0.15234375	-1.9749748	-178.82365
0.25195313	-2.0509353	-178.74736
0.3515625	-2.0224502	-177.67921
0.45117188	-1.9085093	-175.88626
0.55078125	-1.9749748	-175.65736
0.65039063	-1.9749748	-173.9407
0.75	-1.9749748	-173.82625
0.84960938	-1.9654797	-171.957
0.94921875	-1.9559847	-170.12589
1.0488281	-1.8990142	-169.59181
1.1484375	-1.8895192	-168.67625
1.2480469	-1.9085093	-167.30292
1.3476563	-1.8515389	-166.34921
1.4472656	-1.8800241	-165.43367
1.546875	-1.8705291	-165.28107
1.6464844	-1.8610339	-163.6407
1.7460938	-1.8610339	-162.83958
1.8457031	-1.7850734	-161.5807
1.9453125	-1.8325487	-161.54256
2.0449219	-1.7755783	-159.86403
2.1445313	-1.8230537	-159.97849
2.2441406	-1.8040636	-157.72774
2.34375	-1.8610339	-157.49886
2.4433594	-1.7565882	-156.3544
2.5429688	-1.7375981	-155.93478
2.6425781	-1.8515389	-154.3707
2.7421875	-1.8230537	-153.72218
2.8417969	-1.7091128	-152.3107
2.9414063	-1.6901227	-151.5096
3.0410156	-1.7470931	-151.24255
3.140625	-1.7281029	-149.14441
3.2402344	-1.7091128	-148.76292
3.3398438	-1.6901227	-148.267
3.4394531	-1.6521424	-146.96997
3.5390625	-1.6711326	-146.35959
3.6386719	-1.6901227	-144.87181
3.7382813	-1.6901227	-143.91812
3.8378906	-1.6236572	-144.29959
3.9375	-1.6806276	-142.73552
4.0371094	-1.6426473	-140.71367
4.1367188	-1.5476966	-140.29404
4.2363281	-1.5951719	-140.25589
4.3359375	-1.6521424	-139.1496
4.4355469	-1.6236572	-136.82256
4.5351563	-1.5856769	-136.17404
4.6347656	-1.5666867	-136.32663
4.734375	-1.6236572	-135.86885
4.8339844	-1.5666867	-134.64812
4.9335938	-1.4812311	-132.51183
5.0332031	-1.5382016	-131.55812
5.1328125	-1.5097163	-130.60442
5.2324219	-1.4527459	-130.37552
5.3320313	-1.4907262	-130.07034
5.4316406	-1.4622409	-129.57442
5.53125	-1.4717361	-128.08664
5.6308594	-1.4907262	-127.28553
5.7304688	-1.5097163	-125.95034
5.8300781	-1.4052706	-124.15738
5.9296875	-1.4812311	-123.66145
6.0292969	-1.4622409	-122.63145
6.1289063	-1.4527459	-121.56331
6.2285156	-1.4242607	-120.91479
6.328125	-1.3577952	-120.38071
6.4277344	-1.4147656	-119.96108
6.5273438	-1.3577952	-119.35072
6.6269531	-1.3957754	-118.58775
6.7265625	-1.3008248	-117.93923
6.8261719	-1.3577952	-117.40516
6.9257813	-1.3198149	-116.6422
7.0253906	-1.3483001	-116.06998
7.125	-1.3388051	-115.26887
7.2246094	-1.3577952	-113.93368
7.3242188	-1.3388051	-112.86553
7.4238281	-1.3198149	-112.17886
7.5234375	-1.2723396	-111.60664
7.6230469	-1.2913297	-110.84368
7.7226563	-1.3103198	-109.3559
7.8222656	-1.2628444	-108.02072
7.921875	-1.2058741	-106.99072
8.0214844	-1.2818346	-105.61739
8.1210938	-1.1868839	-104.77813
8.2207031	-1.2058741	-104.2822
8.3203125	-1.2153691	-103.67183
8.4199219	-1.1583987	-103.02332
8.5195313	-1.2058741	-102.56554
8.6191406	-1.2058741	-102.67998
8.71875	-1.2248642	-101.99331
8.8183594	-1.1773888	-100.12405
8.9179688	-1.1489036	-98.331093
9.0175781	-1.1299134	-97.79702
9.1171875	-1.1299134	-97.415535
9.2167969	-1.1204184	-97.453682
9.3164063	-1.1109233	-96.080353
9.4160156	-1.0349628	-94.134796
9.515625	-1.0349628	-94.249237
9.6152344	-1.0729431	-94.172943
9.7148438	-1.0064776	-94.249237
9.8144531	-1.0349628	-92.837761
9.9140625	-1.0064776	-91.235535
10.013672	-1.0159726	-90.319984
10.113281	-0.98748744	-90.434425
10.212891	-1.0159726	-90.548874
10.3125	-1.0064776	-89.976646
10.412109	-0.9590022	-87.497017
10.511719	-0.97799236	-86.619614
10.611328	-0.90203178	-86.428871
10.710938	-0.96849728	-86.276283
10.810547	-0.9590022	-85.017395
10.910156	-0.94001204	-83.109985
11.009766	-0.94950712	-82.766655
11.109375	-0.94950712	-83.224426
11.208984	-0.91152686	-82.575912
11.308594	-0.87354654	-80.401466
11.408203	-0.90203178	-80.13443
11.507813	-0.80708104	-79.714798
11.607422	-0.87354654	-77.807396
11.707031	-0.85455644	-77.502205
11.806641	-0.86405146	-77.769249
11.90625	-0.91152686	-76.281471
12.005859	-0.85455644	-75.365913
12.105469	-0.84506136	-75.365913
12.205078	-0.78809094	-73.344063
12.304688	-0.75960571	-73.305916
12.404297	-0.77859586	-73.000725
12.503906	-0.70263529	-71.207764
12.603516	-0.75011063	-71.436653
12.703125	-0.75960571	-69.910728
12.802734	-0.72162545	-69.147766
12.902344	-0.77859586	-68.537399
13.001953	-0.74061555	-67.736282
13.101563	-0.77859586	-68.041473
13.201172	-0.69314021	-65.561844
13.300781	-0.72162545	-65.676285
13.400391	-0.66465497	-64.989616
13.5	-0.64566487	-63.539989
13.599609	-0.67415005	-63.539989
13.699219	-0.61717963	-61.556286
13.798828	-0.72162545	-62.014065
13.898438	-0.66465497	-60.564434
13.998047	-0.60768455	-61.022213
14.097656	-0.56020921	-59.07666
14.197266	-0.63616979	-59.267399
14.296875	-0.53172398	-57.016659
14.396484	-0.57919937	-57.512585
14.496094	-0.56970429	-56.177399
14.595703	-0.59818947	-55.834068
14.695313	-0.54121906	-54.422585
14.794922	-0.55071414	-54.041103
14.894531	-0.53172398	-53.73592
14.994141	-0.52222896	-51.637772
15.09375	-0.52222896	-52.32444
15.193359	-0.46525851	-51.027401
15.292969	-0.49374372	-50.302586
15.392578	-0.48424864	-49.501476
15.492188	-0.53172398	-48.39518
15.591797	-0.45576343	-47.021847
15.691406	-0.42727822	-46.907402
15.791016	-0.45576343	-45.953701
15.890625	-0.41778314	-45.381477
15.990234	-0.39879301	-43.855553
16.089844	-0.44626835	-43.359627
16.189453	-0.36081272	-42.520367
16.289063	-0.37980285	-41.64296
16.388672	-0.37980285	-40.040737
16.488281	-0.38929793	-40.384071
16.587891	-0.40828806	-39.277775
16.6875	-0.36081272	-37.942589
16.787109	-0.36081272	-37.179626
16.886719	-0.34182256	-36.225925
16.986328	-0.26586202	-35.424812
17.085938	-0.29434723	-35.348518
17.185547	-0.33232751	-33.82259
17.285156	-0.3703078	-33.82259
17.384766	-0.28485215	-32.678146
17.484375	-0.24687186	-32.639999
17.583984	-0.23737679	-31.877037
17.683594	-0.27535707	-31.075926
17.783203	-0.28485215	-30.236668
17.882813	-0.20889159	-29.16852
17.982422	-0.27535707	-28.901482
18.082031	-0.20889159	-28.024075
18.181641	-0.18990144	-28.634445
18.28125	-0.22788173	-27.947779
18.380859	-0.1709113	-27.222963
18.480469	-0.25636694	-26.002224
18.580078	-0.1709113	-24.934076
18.679688	-0.19939651	-24.400002
18.779297	-0.16141623	-23.446299
18.878906	-0.11394087	-22.988522
18.978516	-0.18990144	-21.805929
19.078125	-0.066465512	-20.737782
19.177734	-0.12343594	-19.898521
19.277344	-0.094950728	-19.173708
19.376953	-0.094950728	-19.250004
19.476563	-0.037980299	-17.228151
19.576172	-0.11394087	-16.770374
19.675781	-0.11394087	-15.473338
19.775391	-0.056970444	-14.901116
19.875	-0.018990159	-14.061857
19.974609	-0.018990159	-13.298894
20.074219	-1.6345938e-08	-13.260746
20.173828	-1.6345938e-08	-12.535932
20.273438	-0.018990159	-11.73482
20.373047	-0.085455656	-11.086302
20.472656	0.03798027	-9.9037104
20.572266	0.018990126	-9.9418583
20.671875	0.047475338	-8.8355618
20.771484	0.018990126	-8.6448212
20.871094	-0.0094950879	-7.1543889
20.970703	0.094950698	-6.3892136
21.070313	0.094950698	-5.1266742
21.169922	0.066465482	-4.4762754
21.269531	0.10444576	-3.3667712
21.369141	0.05697041	-2.4485607
21.46875	0.15192112	-2.0277143
21.568359	0.094950698	-1.759903
21.667969	0.11394083	-1.3390565
21.767578	0.12343591	-0.34432855
21.867188	0.18990141	0.038259111
21.966797	0.14242604	0.65039939
22.066406	0.14242604	1.2625396
22.166016	0.14242604	3.0607016
22.265625	0.18990141	3.3285131
22.365234	0.16141619	4.2849822
22.464844	0.20889156	5.011899
22.564453	0.22788168	5.5092626
22.664063	0.20889156	6.7718019
22.763672	0.27535704	7.9578238
22.863281	0.2943472	8.8760338
22.962891	0.23737676	9.0290689
23.0625	0.24687183	10.176832
23.162109	0.24687183	11.707183
23.261719	0.32283241	12.319324
23.361328	0.32283241	12.74017
23.460938	0.37030774	13.811415
23.560547	0.37030774	14.347038
23.660156	0.30384225	15.265248
23.759766	0.30384225	15.877389
23.859375	0.34182253	16.413012
23.958984	0.32283241	18.01988
24.058594	0.36081269	19.205902
24.158203	0.39879298	20.238888
24.257813	0.31333733	20.889286
24.357422	0.37980282	21.884014
24.457031	0.41778311	22.496155
24.556641	0.40828803	23.988247
24.65625	0.3892979	25.059492
24.755859	0.47475353	25.250786
24.855469	0.43677324	25.862926
24.955078	0.44626832	26.934172
25.054688	0.4557634	27.775866
25.154297	0.49374369	29.076662
25.253906	0.43677324	29.535769
25.353516	0.48424861	31.066118
25.453125	0.47475353	31.525225
25.552734	0.50323874	32.519951
25.652344	0.4557634	33.629456
25.751953	0.59818947	34.73896
25.851563	0.56020916	35.580654
25.951172	0.56020916	36.843193
26.050781	0.56020916	38.985683
26.150391	0.60768455	39.138718
26.25	0.60768455	40.28648
26.349609	0.62667465	40.97514
26.449219	0.62667465	42.390713
26.548828	0.55071414	42.696785
26.648438	0.63616973	44.494946
26.748047	0.58869439	45.987038
26.847656	0.67415005	47.708683
26.947266	0.66465497	47.899975
27.046875	0.69314015	48.856445
27.146484	0.65515989	50.616348
27.246094	0.68364513	51.84063
27.345703	0.71213031	53.179688
27.445313	0.73112047	53.524014
27.544922	0.74061555	54.786552
27.644531	0.76910073	55.743023
27.744141	0.76910073	56.776009
27.84375	0.68364513	57.541183
27.943359	0.74061555	59.798454
28.042969	0.76910073	60.48711
28.142578	0.79758596	61.405319
28.242188	0.78809088	63.050449
28.341797	0.81657612	64.351242
28.441406	0.75960565	64.427765
28.541016	0.81657612	66.149406
28.640625	0.87354654	67.22065
28.740234	0.8450613	68.215378
28.839844	0.81657612	68.751007
28.939453	0.80708104	69.82225
29.039063	0.82607114	71.582153
29.138672	0.86405146	73.342056
29.238281	0.88304162	74.834145
29.337891	0.90203172	75.637581
29.4375	0.94001204	76.708824
29.537109	0.94001204	78.124405
29.636719	0.89253664	78.851318
29.736328	0.9115268	80.993813
29.835938	0.94950712	81.682465
29.935547	0.96849722	82.485901
30.035156	0.96849722	82.868492
30.134766	0.94950712	84.207542
30.234375	0.99698246	85.04924
30.333984	0.94950712	87.038696
30.433594	0.98748738	88.301231
30.533203	0.96849722	89.525513
30.632813	1.0349628	89.793327
30.732422	1.0349628	91.170639
30.832031	0.98748738	92.700989
30.931641	1.0064775	94.078308
31.03125	1.063448	95.187813
31.130859	1.1014283	96.335571
31.230469	1.1394085	96.335571
31.330078	1.1014283	98.478065
31.429688	1.063448	99.817123
31.529297	1.1204184	100.46752
31.628906	1.1014283	101.11792
31.728516	1.1394085	102.83956
31.828125	1.1299134	104.02559
31.927734	1.1963789	104.98206
32.027344	1.1109233	106.09156
32.126953	1.1489036	107.23933
32.226563	1.2153691	108.88445
32.326172	1.1963789	108.6549
32.425781	1.2438543	110.33828
32.525391	1.1678938	111.63908
32.625	1.2153691	113.32246
32.724609	1.2818346	114.08764
32.824219	1.2628444	115.04411
32.923828	1.2723395	116.30665
33.023438	1.2153691	117.64571
33.123047	1.2913296	118.71695
33.222656	1.2818346	120.40034
33.322266	1.2533494	122.00721
33.421875	1.3293099	122.31328
33.521484	1.2913296	123.88189
33.621094	1.3293099	124.64706
33.720703	1.3483001	126.59826
33.820313	1.3198149	127.2104
33.919922	1.3577951	129.35289
34.019531	1.3577951	130.04155
34.119141	1.3483001	131.64842
34.21875	1.3862804	132.91095
34.318359	1.3957754	133.82916
34.417969	1.3862804	135.35951
34.517578	1.4147656	136.73683
34.617188	1.4337558	138.80281
34.716797	1.4147656	138.80281
34.816406	1.3957754	140.56271
34.916016	1.471736	143.04953
35.015625	1.471736	143.04953
35.115234	1.5097163	145.15376
35.214844	1.4337558	146.45456
35.314453	1.5002213	147.02844
35.414063	1.4812311	149.0179
35.513672	1.5382015	150.20392
35.613281	1.4812311	151.27516
35.712891	1.5287064	152.57596
35.8125	1.5287064	153.72372
35.912109	1.5287064	155.02452
36.011719	1.4907261	157.01398
36.111328	1.5571916	157.24353
36.210938	1.5382015	159.57732
36.310547	1.5666867	161.52852
36.410156	1.6141621	161.87285
36.509766	1.6141621	163.74753
36.609375	1.6046669	164.5127
36.708984	1.6236571	166.00479
36.808594	1.6426473	168.07076
36.908203	1.6331522	169.29504
37.007813	1.7186079	170.51932
37.107422	1.6426473	170.59584
37.207031	1.6996177	172.31749
37.306641	1.6331522	174.23042
37.40625	1.6711324	176.18163
37.505859	1.7281029	177.29112
37.605469	1.7375979	177.82675
37.705078	1.7375979	179.73969
37.804688	1.7565881	181.46133
37.904297	1.7186079	182.18825
38.003906	1.7375979	184.25423
38.103516	1.7565881	185.44025
38.203125	1.7850734	186.24368
38.302734	1.7281029	188.38617
38.402344	1.7850734	189.61044
38.501953	1.8325487	191.40862
38.601563	1.8230536	192.78592
38.701172	1.8420438	194.04846
38.800781	1.8325487	194.73712
38.900391	1.8135586	196.34399
39	1.8610339	198.1039
39.099609	1.8800241	199.48122
39.199219	1.8515389	200.55246
39.298828	1.8610339	202.31236
39.398438	1.9464896	203.07753
39.498047	1.8610339	205.10526
39.597656	1.9464896	205.71739
39.697266	1.9085093	206.6356
39.796875	1.9559846	208.51028
39.896484	1.9939649	209.92586
39.996094	1.9274994	210.57625
40.095703	1.9464896	211.68576
40.195313	2.0224502	213.02481
40.294922	1.9939649	214.13432
40.394531	1.9464896	215.1673
40.494141	2.0224502	216.42984
40.59375	2.0414402	218.03671
40.693359	2.0414402	219.64359
40.792969	2.0224502	220.25572
40.892578	2.0509353	221.86259
40.992188	2.0794206	222.55124
41.091797	2.0699255	223.69901
41.191406	2.0224502	223.8903
41.291016	2.0604305	225.61195
41.390625	2.0984106	227.25708
41.490234	2.0794206	228.40483
41.589844	2.1268959	228.78743
41.689453	2.1174009	229.59087
41.789063	2.1268959	230.70036
41.888672	2.1268959	231.46555
41.988281	2.1743712	233.56976
42.087891	2.1933615	234.33495
42.1875	2.1268959	235.90355
42.287109	2.1363909	236.3244
42.386719	2.1933615	238.39038
42.486328	2.2028565	238.12256
42.585938	2.2028565	239.30858
42.685547	2.2123516	240.26506
42.785156	2.2218466	241.29803
42.884766	2.2218466	242.82838
42.984375	2.2598269	243.01968
43.083984	2.2123516	243.47879
43.183594	2.2218466	244.16745
43.283203	2.3357875	245.65955
43.382813	2.2883122	246.19516
43.482422	2.3452826	246.69252
43.582031	2.2788169	246.84557
