Sec	mm	kN							
14.101563	0.59818882	-4.8971224							
14.201172	0.62667406	-6.4274731							
14.300781	0.62667406	-7.1926484							
14.400391	0.57919866	-7.6900125							
14.5	0.5412184	-8.9525518							
14.599609	0.61717898	-8.9142923							
14.699219	0.58869374	-9.7559853							
14.798828	0.56970364	-10.750713							
14.898438	0.5412184	-11.668924							
14.998047	0.50323814	-12.701911							
15.097656	0.56020856	-13.04624							
15.197266	0.5412184	-14.117485							
15.296875	0.44626769	-14.920919							
15.396484	0.52222824	-15.22699							
15.496094	0.52222824	-16.948633							
15.595703	0.46525782	-17.06341							
15.695313	0.39879233	-18.172915							
15.794922	0.48424798	-18.861572							
15.894531	0.44626769	-19.970413							
15.994141	0.42727754	-20.084856							
16.09375	0.46525782	-20.580782							
16.193359	0.42727754	-21.915968							
16.292969	0.42727754	-23.09856							
16.392578	0.42727754	-23.327448							
16.492188	0.37030712	-24.586338							
16.591797	0.38929725	-25.082262							
16.691406	0.34182191	-25.997818							
16.791016	0.37030712	-27.218559							
16.890625	0.35131699	-28.134113							
16.990234	0.32283175	-28.858929							
17.089844	0.3133367	-28.591892							
17.189453	0.28485149	-30.461151							
17.289063	0.24687119	-31.376705							
17.388672	0.32283175	-31.414854							
17.488281	0.24687119	-32.635593							
17.587891	0.24687119	-33.360409							
17.6875	0.25636625	-34.848186							
17.787109	0.24687119	-35.077076							
17.886719	0.22788106	-36.107075							
17.986328	0.23737612	-36.793739							
18.085938	0.22788106	-37.861889							
18.185547	0.23737612	-38.739296							
18.285156	0.16141555	-39.502258							
18.384766	0.17091063	-39.693001							
18.484375	0.19939584	-40.990036							
18.583984	0.16141555	-41.295219							
18.683594	0.22788106	-42.592258							
18.783203	0.12343527	-44.270775							
18.882813	0.12343527	-44.804852							
18.982422	0.1139402	-45.071888							
19.082031	0.12343527	-45.22448							
19.181641	0.094950058	-46.750404							
19.28125	0.10444513	-47.742256							
19.380859	0.10444513	-47.856701							
19.480469	0.10444513	-48.772255							
19.580078	0.10444513	-49.764107							
19.679688	0.075959913	-49.954849							
19.779297	0.047474701	-50.031143							
19.878906	0.009494416	-51.900402							
19.978516	0.009494416	-52.129292							
20.078125	-0.03798094	-52.510773							
20.177734	-0.009495726	-54.380032							
20.277344	0.009494416	-55.104847							
20.376953	-0.047476012	-55.905956							
20.476563	0.018989487	-56.096699							
20.576172	-0.056971081	-57.431885							
20.675781	-0.066466153	-58.576328							
20.775391	-0.075961225	-58.690773							
20.875	-0.047476012	-59.377438							
20.974609	-0.075961225	-61.055958							
21.074219	-0.075961225	-60.865215							
21.173828	-0.056971081	-62.887066							
21.273438	-0.094951369	-63.382992							
21.373047	-0.10444644	-63.80262							
21.472656	-0.11394151	-64.870773							
21.572266	-0.15192179	-65.786324							
21.671875	-0.12343658	-66.091507							
21.771484	-0.12343658	-67.045212							
21.871094	-0.18990208	-68.456696							
21.970703	-0.15192179	-69.181511							
22.070313	-0.18990208	-69.181511							
22.169922	-0.13293165	-70.936325							
22.269531	-0.15192179	-71.279655							
22.369141	-0.2468725	-72.118919							
22.46875	-0.21838729	-72.920029							
22.568359	-0.15192179	-73.530396							
22.667969	-0.2468725	-74.674843							
22.767578	-0.25636756	-74.903732							
22.867188	-0.20889223	-76.315208							
22.966797	-0.32283306	-77.154472							
23.066406	-0.2468725	-77.230766							
23.166016	-0.27535772	-78.184471							
23.265625	-0.30384293	-78.565948							
23.365234	-0.36081335	-79.252617							
23.464844	-0.31333801	-80.397064							
23.564453	-0.32283306	-81.083725							
23.664063	-0.34182322	-81.274467							
23.763672	-0.32283306	-82.800392							
23.863281	-0.3513183	-83.71595							
23.962891	-0.38929856	-84.593353							
24.0625	-0.32283306	-84.478912							
24.162109	-0.39879364	-86.081131							
24.261719	-0.38929856	-86.653358							
24.361328	-0.36081335	-86.767799							
24.460938	-0.38929856	-87.950394							
24.560547	-0.40828872	-88.78965							
24.660156	-0.47475421	-89.400024							
24.759766	-0.47475421	-89.89595							
24.859375	-0.45576406	-90.430023							
24.958984	-0.42727885	-91.460022							
25.058594	-0.49374434	-91.536316							
25.158203	-0.45576406	-92.757057							
25.257813	-0.48424929	-93.52002							
25.357422	-0.53172463	-93.634468							
25.457031	-0.53172463	-94.550018							
25.556641	-0.51273447	-95.19854							
25.65625	-0.55071479	-96.11409							
25.755859	-0.56970495	-96.152245							
25.855469	-0.55071479	-97.601868							
25.955078	-0.57919997	-97.945206							
26.054688	-0.49374434	-98.250389							
26.154297	-0.59819013	-99.318535							
26.253906	-0.56970495	-99.928909							
26.353516	-0.62667537	-100.31039							
26.453125	-0.61718029	-101.0352							
26.552734	-0.56020987	-101.0352							
26.652344	-0.60768521	-102.33224							
26.751953	-0.64566547	-102.2178							
26.851563	-0.69314086	-102.82816							
26.951172	-0.65516055	-102.90446							
27.050781	-0.64566547	-103.2478							
27.150391	-0.65516055	-104.01076							
27.25	-0.69314086	-104.27779							
27.349609	-0.75960636	-105.19335							
27.449219	-0.72162604	-104.65928							
27.548828	-0.7406162	-104.96446							
27.648438	-0.8070817	-105.57483							
27.748047	-0.75011128	-105.38409							
27.847656	-0.81657678	-105.99446							
27.947266	-0.75960636	-106.75742							
28.046875	-0.78809154	-106.64298							
28.146484	-0.76910144	-107.13891							
28.246094	-0.78809154	-107.2915							
28.345703	-0.86405212	-107.86372							
28.445313	-0.78809154	-108.55038							
28.544922	-0.89253736	-109.08446							
28.644531	-0.85455704	-108.47409							
28.744141	-0.76910144	-108.77927							
28.84375	-0.93051761	-110.3815							
28.943359	-0.89253736	-110.41965							
29.042969	-0.8735472	-110.34335							
29.142578	-0.92102253	-111.56409							
29.242188	-0.83556694	-111.86928							
29.341797	-0.90203243	-112.51779							
29.441406	-0.94001269	-112.40335							
29.541016	-0.86405212	-113.09001							
29.640625	-0.93051761	-113.81483							
29.740234	-0.93051761	-113.4715							
29.839844	-0.96849793	-114.57779							
29.939453	-0.90203243	-114.84483							
30.039063	-0.92102253	-114.88298							
30.138672	-0.96849793	-115.68409							
30.238281	-0.89253736	-115.49335							
30.337891	-1.0064782	-116.82853							
30.4375	-1.0444585	-117.05742							
30.537109	-1.0254683	-118.24001							
30.636719	-1.0064782	-118.16372							
30.736328	-1.0064782	-118.20187							
30.835938	-1.0539535	-119.15557							
30.935547	-1.0539535	-119.46075							
31.035156	-1.0824387	-120.10927							
31.134766	-1.0539535	-120.22372							
31.234375	-1.1394092	-120.56705							
31.333984	-1.1014289	-121.4826							
31.433594	-1.1299142	-121.86408							
31.533203	-1.0634487	-122.28371							
31.632813	-1.1489042	-122.93224							
31.732422	-1.120419	-123.46631							
31.832031	-1.120419	-123.80964							
31.931641	-1.1299142	-123.80964							
32.03125	-1.1583993	-124.87779							
32.130859	-1.1394092	-125.03038							
32.230469	-1.243855	-126.17483							
32.330078	-1.2343599	-125.94594							
32.429688	-1.1773895	-126.78519							
32.529297	-1.2343599	-127.31927							
32.628906	-1.2818352	-128.27298							
32.728516	-1.2628452	-128.19667							
32.828125	-1.2723402	-128.6163							
32.927734	-1.243855	-128.88335							
33.027344	-1.2628452	-128.99779							
33.126953	-1.3198155	-129.60815							
33.226563	-1.3008254	-130.10408							
33.326172	-1.2723402	-130.10408							
33.425781	-1.3008254	-130.56186							
33.525391	-1.3483007	-131.8589							
33.625	-1.3672909	-132.43112							
33.724609	-1.3293107	-132.43112							
33.824219	-1.3293107	-133.38483							
33.923828	-1.4147662	-133.61371							
34.023438	-1.3957762	-133.80446							
34.123047	-1.4052712	-134.52927							
34.222656	-1.376786	-135.36853							
34.322266	-1.3957762	-135.52112							
34.421875	-1.4337564	-135.44482							
34.521484	-1.4717367	-136.89445							
34.621094	-1.3577958	-136.43668							
34.720703	-1.3957762	-136.7037							
34.820313	-1.3672909	-137.77187							
34.919922	-1.4147662	-137.54297							
35.019531	-1.4052712	-138.53482							
35.119141	-1.4527465	-138.68741							
35.21875	-1.5287071	-139.56482							
35.318359	-1.4717367	-139.29779							
35.417969	-1.5571923	-139.87001							
35.517578	-1.5571923	-140.32779							
35.617188	-1.5382022	-141.66296							
35.716797	-1.519212	-141.54852							
35.816406	-1.5476973	-141.70111							
35.916016	-1.519212	-142.50223							
36.015625	-1.5382022	-142.69296							
36.115234	-1.5476973	-143.18889							
36.214844	-1.6236578	-143.57037							
36.314453	-1.6236578	-144.14259							
36.414063	-1.6046677	-144.67667							
36.513672	-1.6236578	-146.24074							
36.613281	-1.642648	-145.74483							
36.712891	-1.7091135	-145.78297							
36.8125	-1.6901233	-146.54593							
36.912109	-1.7091135	-147.23259							
37.011719	-1.6046677	-146.88927							
37.111328	-1.7375987	-147.72852							
37.210938	-1.6616381	-148.56778							
37.310547	-1.7281036	-148.79668							
37.410156	-1.7091135	-149.10185							
37.509766	-1.7470938	-149.59778							
37.609375	-1.7375987	-149.78853							
37.708984	-1.7186085	-150.43704							
37.808594	-1.7375987	-150.97112							
37.908203	-1.7660838	-151.08556							
38.007813	-1.7660838	-151.73407							
38.107422	-1.7375987	-151.92482							
38.207031	-1.785074	-152.99297							
38.306641	-1.8325493	-153.90852							
38.40625	-1.8040642	-153.48889							
38.505859	-1.785074	-154.02296							
38.605469	-1.785074	-154.51889							
38.705078	-1.8040642	-154.59518							
38.804688	-1.785074	-155.58704							
38.904297	-1.8420445	-155.81593							
39.003906	-1.8705297	-156.04482							
39.103516	-1.8325493	-155.70148							
39.203125	-1.9559853	-157.03667							
39.302734	-1.8705297	-157.4563							
39.402344	-1.8610346	-157.87593							
39.501953	-1.8895198	-158.18111							
39.601563	-1.9559853	-158.44815							
39.701172	-1.9844705	-158.79149							
39.800781	-1.9275001	-159.24927							
39.900391	-1.9654803	-159.85963							
40	-1.9464903	-160.12666							
40.099609	-1.9749755	-160.27927							
0.15527344	-1.9844705	-152.80223							
0.25488281	-2.041441	-152.57333							
0.35449219	-1.9939656	-151.46704							
0.45410156	-2.0129557	-150.36075							
0.55371094	-1.9654803	-148.98741							
0.65332031	-1.9369951	-148.72037							
0.75292969	-1.918005	-147.76668							
0.85253906	-1.8895198	-146.16444							
0.95214844	-1.8895198	-145.28705							
1.0517578	-1.90851	-144.52408							
1.1513672	-1.9369951	-143.64667							
1.2509766	-1.918005	-142.65482							
1.3505859	-1.918005	-142.50223							
1.4501953	-1.8610346	-140.82372							
1.5498047	-1.8610346	-139.45038							
1.6494141	-1.8800248	-139.41223							
1.7490234	-1.8420445	-138.49667							
1.8486328	-1.8325493	-137.54297							
1.9482422	-1.8325493	-137.08519							
2.0478516	-1.8325493	-136.55112							
2.1474609	-1.8420445	-134.75816							
2.2470703	-1.8135593	-133.69							
2.3466797	-1.7186085	-133.65186							
2.4462891	-1.8325493	-132.96519							
2.5458984	-1.7565888	-131.24854							
2.6455078	-1.7281036	-131.43927							
2.7451172	-1.6901233	-129.91335							
2.8447266	-1.7281036	-128.88335							
2.9443359	-1.6806283	-128.57816							
3.0439453	-1.7565888	-127.77705							
3.1435547	-1.775579	-126.7089							
3.2431641	-1.7091135	-125.6026							
3.3427734	-1.6236578	-124.91594							
3.4423828	-1.6806283	-124.26742							
3.5419922	-1.652143	-123.12298							
3.6416016	-1.652143	-122.85593							
3.7412109	-1.652143	-121.67335							
3.8408203	-1.6236578	-120.79594							
3.9404297	-1.6236578	-120.03297							
4.0400391	-1.5666873	-118.69779							
4.1396484	-1.6331528	-118.6215							
4.2392578	-1.6236578	-117.59149							
4.3388672	-1.5856775	-117.13372							
4.4384766	-1.5856775	-116.4852							
4.5380859	-1.5666873	-114.95927							
4.6376953	-1.5951726	-114.15816							
4.7373047	-1.5382022	-113.54779							
4.8369141	-1.5002218	-113.09001							
4.9365234	-1.519212	-111.90742							
5.0361328	-1.509717	-111.48779							
5.1357422	-1.4907268	-109.92372							
5.2353516	-1.509717	-109.38965							
5.3349609	-1.509717	-108.70298							
5.4345703	-1.4717367	-108.28335							
5.5341797	-1.4527465	-106.91002							
5.6337891	-1.4527465	-106.83372							
5.7333984	-1.3957762	-105.91817							
5.8330078	-1.3672909	-105.91817							
5.9326172	-1.3957762	-104.65928							
6.0322266	-1.4337564	-103.97261							
6.1318359	-1.3957762	-103.51483							
6.2314453	-1.4527465	-102.48483							
6.3310547	-1.376786	-101.68372							
6.4306641	-1.3577958	-101.53113							
6.5302734	-1.386281	-100.23409							
6.6298828	-1.3957762	-99.814461							
6.7294922	-1.4052712	-99.280388							
6.8291016	-1.3483007	-98.288536							
6.9287109	-1.3198155	-97.334831							
7.0283203	-1.3483007	-96.87706							
7.1279297	-1.2818352	-96.342979							
7.2275391	-1.3388057	-95.160393							
7.3271484	-1.2628452	-94.282982							
7.4267578	-1.2343599	-93.939651							
7.5263672	-1.2343599	-93.138542							
7.6259766	-1.2628452	-92.413727							
7.7255859	-1.2153697	-91.917801							
7.8251953	-1.2153697	-90.849648							
7.9248047	-1.1963797	-90.391876							
8.0244141	-1.243855	-89.438171							
8.1240234	-1.2248648	-88.408173							
8.2236328	-1.243855	-87.64521							
8.3232422	-1.2153697	-87.492615							
8.4228516	-1.2248648	-86.615204							
8.5224609	-1.1489042	-85.585205							
8.6220703	-1.0824387	-85.051132							
8.7216797	-1.1394092	-84.173729							
8.8212891	-1.110924	-83.906693							
8.9208984	-1.1583993	-82.418915							
9.0205078	-1.110924	-82.151878							
9.1201172	-1.1678944	-81.80854							
9.2197266	-1.0824387	-80.244469							
9.3193359	-1.110924	-80.091873							
9.4189453	-1.110924	-79.252617							
9.5185547	-1.0824387	-78.184471							
9.6181641	-1.0444585	-77.459656							
9.7177734	-1.0064782	-76.315208							
9.8173828	-1.0064782	-75.781136							
9.9169922	-1.0539535	-74.751137							
10.016602	-1.0444585	-73.950027							
10.116211	-1.0064782	-73.606689							
10.21582	-0.99698311	-72.118919							
10.31543	-0.98748803	-72.004471							
10.415039	-0.95900285	-70.55484							
10.514648	-0.93051761	-69.486694							
10.614258	-0.94950777	-69.105209							
10.713867	-0.92102253	-67.998917							
10.813477	-0.93051761	-67.846321							
10.913086	-0.95900285	-66.167809							
11.012695	-0.91152745	-66.549286							
11.112305	-0.97799295	-65.175957							
11.211914	-0.91152745	-64.260399							
11.311523	-0.90203243	-63.993362							
11.411133	-0.91152745	-62.848919							
11.510742	-0.83556694	-61.590031							
11.610352	-0.86405212	-61.780769							
11.709961	-0.8070817	-60.331142							
11.80957	-0.90203243	-59.682625							
11.90918	-0.84506196	-58.72892							
12.008789	-0.82607186	-58.232994							
12.108398	-0.81657678	-57.775215							
12.208008	-0.79758662	-56.516327							
12.307617	-0.8070817	-56.020401							
12.407227	-0.78809154	-55.295586							
12.506836	-0.77859646	-54.036697							
12.606445	-0.75960636	-53.617069							
12.706055	-0.75011128	-52.968552							
12.805664	-0.66465563	-52.129292							
12.905273	-0.64566547	-50.984848							
13.004883	-0.72162604	-50.870403							
13.104492	-0.75960636	-49.802254							
13.204102	-0.69314086	-48.848553							
13.303711	-0.73112112	-49.153736							
13.40332	-0.64566547	-48.695961							
13.50293	-0.62667537	-47.284477							
13.602539	-0.65516055	-46.674107							
13.702148	-0.69314086	-46.521515							
13.801758	-0.56970495	-45.071888							
13.901367	-0.63617045	-44.003738							
14.000977	-0.60768521	-44.194481							
14.100586	-0.60768521	-43.774849							
14.200195	-0.64566547	-42.287071							
14.299805	-0.60768521	-41.56226							
14.399414	-0.53172463	-41.104481							
14.499023	-0.56020987	-39.807446							
14.598633	-0.56970495	-39.158924							
14.698242	-0.55071479	-38.930038							
14.797852	-0.59819013	-38.586704							
14.897461	-0.56020987	-37.442261							
14.99707	-0.53172463	-36.946335							
15.09668	-0.48424929	-36.107075							
15.196289	-0.45576406	-35.267815							
15.295898	-0.51273447	-34.962631							
